Attention: While Conda works well in a desktop environment, it tends to create more problems than it solves on a cluster. Instead, we recommend that users use virtual environments and the binary packages that we provide through Python wheels as documented on the Python page.

Due to MODULEPATH changes, the following have been reloaded:
  1) openmpi/2.1.1

The following have been reloaded with a version change:
  1) gcccore/.5.4.0 => gcccore/.7.3.0

+ export CUDA_VISIBLE_DEVICES=0
+ CUDA_VISIBLE_DEVICES=0
+ DATASET_DIR=./data/v21/
+ SAVE_DIR=./outputs/v2_dt_e15_b16_2/
+ python3 train.py --use_dt_only --use_one_optim --n_epochs 15 --batch_size 16 --data_root ./data/v21/ --save_dir ./outputs/v2_dt_e15_b16_2/ --op_code 4
pytorch version:  1.5.0+cu101
Namespace(attention_probs_dropout_prob=0.1, batch_size=16, beam_size=1, bert_ckpt_path='./assets/bert-base-uncased-pytorch_model.bin', bert_config_path='./assets/bert_config_base_uncased.json', data_root='./data/v21/', dec_lr=0.0001, dec_warmup=0.1, decoder_teacher_forcing=1, dev_data='dev_dials.json', dev_data_path='./data/v21/dev_dials.json', dropout=0.1, enc_lr=3e-05, enc_warmup=0.1, eval_epoch=1, exclude_domain=False, forbid_duplicate_ngrams=False, forbid_ignore_word=None, hidden_dropout_prob=0.1, length_penalty=0, max_seq_length=256, min_len=1, msg=None, n_epochs=15, n_history=1, ngram_size=2, no_dial=False, not_shuffle_state=False, num_workers=0, only_pred_op=False, ontology_data='./data/v21/ontology.json', op_code='4', random_seed=42, recover_e=0, save_dir='./outputs/v2_dt_e15_b16_2/', shuffle_p=0.5, shuffle_state=True, slot_token='[SLOT]', test_data='test_dials.json', test_data_path='./data/v21/test_dials.json', train_data='train_dials.json', train_data_path='./data/v21/train_dials.json', use_cpu=False, use_dt_only=True, use_full_slot=False, use_one_optim=True, vocab_path='assets/vocab.txt', word_dropout=0.1)
### mkdir ./outputs/v2_dt_e15_b16_2/
### Device: cuda
### Random Seed: 42
{'delete': 0, 'update': 1, 'dontcare': 2, 'carryover': 3}
# test examples 7368
### decoder_teacher_forcing: 1
# train examples 54984
# dev examples 7371
### word index of '-',  1011
config.type_vocab_size != state_dict[bert.embeddings.token_type_embeddings.weight] (4 != 2)

### Done Load BERT
### Use One Optim

time 0.0 min, [1/15] [0/3437] mean_loss : 14.243, state_loss : 1.598, gen_loss : 10.868, dom_loss : 1.777
time 249.9 min, [6/15] [1100/3437] mean_loss : 0.241, state_loss : 0.012, gen_loss : 0.052, dom_loss : 0.015
time 251.3 min, [6/15] [1200/3437] mean_loss : 0.227, state_loss : 0.045, gen_loss : 0.195, dom_loss : 0.026
time 252.6 min, [6/15] [1300/3437] mean_loss : 0.199, state_loss : 0.048, gen_loss : 0.214, dom_loss : 0.007
time 254.0 min, [6/15] [1400/3437] mean_loss : 0.219, state_loss : 0.021, gen_loss : 0.064, dom_loss : 0.005
time 255.4 min, [6/15] [1500/3437] mean_loss : 0.239, state_loss : 0.088, gen_loss : 0.072, dom_loss : 0.080
time 256.7 min, [6/15] [1600/3437] mean_loss : 0.222, state_loss : 0.020, gen_loss : 0.006, dom_loss : 0.010
time 258.1 min, [6/15] [1700/3437] mean_loss : 0.209, state_loss : 0.022, gen_loss : 0.059, dom_loss : 0.009
time 259.4 min, [6/15] [1800/3437] mean_loss : 0.215, state_loss : 0.030, gen_loss : 0.004, dom_loss : 0.013
time 260.8 min, [6/15] [1900/3437] mean_loss : 0.225, state_loss : 0.028, gen_loss : 0.026, dom_loss : 0.329
time 262.2 min, [6/15] [2000/3437] mean_loss : 0.234, state_loss : 0.041, gen_loss : 0.273, dom_loss : 0.043
time 263.6 min, [6/15] [2100/3437] mean_loss : 0.251, state_loss : 0.041, gen_loss : 0.191, dom_loss : 0.221
time 264.9 min, [6/15] [2200/3437] mean_loss : 0.222, state_loss : 0.018, gen_loss : 0.074, dom_loss : 0.009
time 266.3 min, [6/15] [2300/3437] mean_loss : 0.220, state_loss : 0.053, gen_loss : 0.208, dom_loss : 0.325
time 267.7 min, [6/15] [2400/3437] mean_loss : 0.233, state_loss : 0.020, gen_loss : 0.170, dom_loss : 0.122
time 269.1 min, [6/15] [2500/3437] mean_loss : 0.230, state_loss : 0.023, gen_loss : 0.075, dom_loss : 0.079
time 270.4 min, [6/15] [2600/3437] mean_loss : 0.230, state_loss : 0.048, gen_loss : 0.287, dom_loss : 0.007
time 271.8 min, [6/15] [2700/3437] mean_loss : 0.204, state_loss : 0.040, gen_loss : 0.013, dom_loss : 0.012
time 273.2 min, [6/15] [2800/3437] mean_loss : 0.247, state_loss : 0.017, gen_loss : 0.166, dom_loss : 0.015
time 274.6 min, [6/15] [2900/3437] mean_loss : 0.201, state_loss : 0.026, gen_loss : 0.112, dom_loss : 0.017
time 276.0 min, [6/15] [3000/3437] mean_loss : 0.239, state_loss : 0.049, gen_loss : 0.240, dom_loss : 0.372
time 277.4 min, [6/15] [3100/3437] mean_loss : 0.231, state_loss : 0.025, gen_loss : 0.140, dom_loss : 0.006
time 278.7 min, [6/15] [3200/3437] mean_loss : 0.229, state_loss : 0.023, gen_loss : 0.122, dom_loss : 0.007
time 280.1 min, [6/15] [3300/3437] mean_loss : 0.220, state_loss : 0.031, gen_loss : 0.200, dom_loss : 0.067
time 281.5 min, [6/15] [3400/3437] mean_loss : 0.237, state_loss : 0.057, gen_loss : 0.219, dom_loss : 0.036

time 282.0 min, [7/15] [0/3437] mean_loss : 0.126, state_loss : 0.032, gen_loss : 0.081, dom_loss : 0.012
time 283.4 min, [7/15] [100/3437] mean_loss : 0.194, state_loss : 0.011, gen_loss : 0.003, dom_loss : 0.006
time 284.8 min, [7/15] [200/3437] mean_loss : 0.187, state_loss : 0.041, gen_loss : 0.178, dom_loss : 0.158
time 286.2 min, [7/15] [300/3437] mean_loss : 0.180, state_loss : 0.067, gen_loss : 0.217, dom_loss : 0.045
time 287.5 min, [7/15] [400/3437] mean_loss : 0.181, state_loss : 0.022, gen_loss : 0.090, dom_loss : 0.344
time 288.9 min, [7/15] [500/3437] mean_loss : 0.218, state_loss : 0.012, gen_loss : 0.007, dom_loss : 0.109
time 290.3 min, [7/15] [600/3437] mean_loss : 0.200, state_loss : 0.021, gen_loss : 0.050, dom_loss : 0.013
time 291.7 min, [7/15] [700/3437] mean_loss : 0.192, state_loss : 0.021, gen_loss : 0.244, dom_loss : 0.065
time 293.1 min, [7/15] [800/3437] mean_loss : 0.208, state_loss : 0.038, gen_loss : 0.120, dom_loss : 0.179
time 294.4 min, [7/15] [900/3437] mean_loss : 0.219, state_loss : 0.042, gen_loss : 0.111, dom_loss : 0.009
time 295.8 min, [7/15] [1000/3437] mean_loss : 0.206, state_loss : 0.060, gen_loss : 0.042, dom_loss : 0.298
time 297.2 min, [7/15] [1100/3437] mean_loss : 0.200, state_loss : 0.032, gen_loss : 0.012, dom_loss : 0.008
time 298.6 min, [7/15] [1200/3437] mean_loss : 0.207, state_loss : 0.029, gen_loss : 0.163, dom_loss : 0.016
time 299.9 min, [7/15] [1300/3437] mean_loss : 0.186, state_loss : 0.021, gen_loss : 0.082, dom_loss : 0.008
time 301.3 min, [7/15] [1400/3437] mean_loss : 0.224, state_loss : 0.065, gen_loss : 0.206, dom_loss : 0.092
time 302.7 min, [7/15] [1500/3437] mean_loss : 0.182, state_loss : 0.032, gen_loss : 0.041, dom_loss : 0.009
time 304.1 min, [7/15] [1600/3437] mean_loss : 0.189, state_loss : 0.036, gen_loss : 0.002, dom_loss : 0.228
time 305.5 min, [7/15] [1700/3437] mean_loss : 0.219, state_loss : 0.025, gen_loss : 0.123, dom_loss : 0.005
time 306.8 min, [7/15] [1800/3437] mean_loss : 0.215, state_loss : 0.011, gen_loss : 0.138, dom_loss : 0.003
time 308.2 min, [7/15] [1900/3437] mean_loss : 0.191, state_loss : 0.023, gen_loss : 0.201, dom_loss : 0.107
time 309.6 min, [7/15] [2000/3437] mean_loss : 0.210, state_loss : 0.038, gen_loss : 0.150, dom_loss : 0.168
time 311.0 min, [7/15] [2100/3437] mean_loss : 0.184, state_loss : 0.034, gen_loss : 0.174, dom_loss : 0.012
time 312.4 min, [7/15] [2200/3437] mean_loss : 0.196, state_loss : 0.034, gen_loss : 0.005, dom_loss : 0.130
time 313.7 min, [7/15] [2300/3437] mean_loss : 0.215, state_loss : 0.031, gen_loss : 0.119, dom_loss : 0.006
time 315.1 min, [7/15] [2400/3437] mean_loss : 0.192, state_loss : 0.035, gen_loss : 0.015, dom_loss : 0.296
time 316.5 min, [7/15] [2500/3437] mean_loss : 0.213, state_loss : 0.022, gen_loss : 0.042, dom_loss : 0.008
time 317.9 min, [7/15] [2600/3437] mean_loss : 0.186, state_loss : 0.042, gen_loss : 0.199, dom_loss : 0.023
time 319.3 min, [7/15] [2700/3437] mean_loss : 0.177, state_loss : 0.042, gen_loss : 0.189, dom_loss : 0.051
time 320.7 min, [7/15] [2800/3437] mean_loss : 0.211, state_loss : 0.043, gen_loss : 0.076, dom_loss : 0.060
time 322.0 min, [7/15] [2900/3437] mean_loss : 0.174, state_loss : 0.040, gen_loss : 0.179, dom_loss : 0.312
time 323.4 min, [7/15] [3000/3437] mean_loss : 0.213, state_loss : 0.019, gen_loss : 0.033, dom_loss : 0.011
time 324.8 min, [7/15] [3100/3437] mean_loss : 0.202, state_loss : 0.020, gen_loss : 0.169, dom_loss : 0.007
time 326.2 min, [7/15] [3200/3437] mean_loss : 0.174, state_loss : 0.074, gen_loss : 0.262, dom_loss : 0.023
time 327.6 min, [7/15] [3300/3437] mean_loss : 0.197, state_loss : 0.043, gen_loss : 0.022, dom_loss : 0.009
time 329.0 min, [7/15] [3400/3437] mean_loss : 0.200, state_loss : 0.030, gen_loss : 0.054, dom_loss : 0.002

time 329.5 min, [8/15] [0/3437] mean_loss : 0.104, state_loss : 0.021, gen_loss : 0.044, dom_loss : 0.039
time 330.9 min, [8/15] [100/3437] mean_loss : 0.190, state_loss : 0.020, gen_loss : 0.009, dom_loss : 0.005
time 332.2 min, [8/15] [200/3437] mean_loss : 0.169, state_loss : 0.021, gen_loss : 0.004, dom_loss : 0.011
time 333.6 min, [8/15] [300/3437] mean_loss : 0.168, state_loss : 0.046, gen_loss : 0.078, dom_loss : 0.058
time 335.0 min, [8/15] [400/3437] mean_loss : 0.167, state_loss : 0.038, gen_loss : 0.077, dom_loss : 0.002
time 336.4 min, [8/15] [500/3437] mean_loss : 0.191, state_loss : 0.018, gen_loss : 0.007, dom_loss : 0.037
time 337.8 min, [8/15] [600/3437] mean_loss : 0.181, state_loss : 0.027, gen_loss : 0.061, dom_loss : 0.006
time 339.1 min, [8/15] [700/3437] mean_loss : 0.166, state_loss : 0.022, gen_loss : 0.028, dom_loss : 0.206
time 340.5 min, [8/15] [800/3437] mean_loss : 0.167, state_loss : 0.014, gen_loss : 0.070, dom_loss : 0.004
time 341.9 min, [8/15] [900/3437] mean_loss : 0.169, state_loss : 0.036, gen_loss : 0.138, dom_loss : 0.007
time 343.3 min, [8/15] [1000/3437] mean_loss : 0.172, state_loss : 0.013, gen_loss : 0.053, dom_loss : 0.013
time 344.7 min, [8/15] [1100/3437] mean_loss : 0.165, state_loss : 0.025, gen_loss : 0.017, dom_loss : 0.008
time 346.0 min, [8/15] [1200/3437] mean_loss : 0.193, state_loss : 0.040, gen_loss : 0.163, dom_loss : 0.064
time 347.4 min, [8/15] [1300/3437] mean_loss : 0.187, state_loss : 0.017, gen_loss : 0.034, dom_loss : 0.005
time 348.8 min, [8/15] [1400/3437] mean_loss : 0.165, state_loss : 0.035, gen_loss : 0.039, dom_loss : 0.004
time 350.2 min, [8/15] [1500/3437] mean_loss : 0.179, state_loss : 0.029, gen_loss : 0.028, dom_loss : 0.170
time 351.5 min, [8/15] [1600/3437] mean_loss : 0.158, state_loss : 0.038, gen_loss : 0.261, dom_loss : 0.001
time 352.9 min, [8/15] [1700/3437] mean_loss : 0.158, state_loss : 0.015, gen_loss : 0.099, dom_loss : 0.007
time 354.3 min, [8/15] [1800/3437] mean_loss : 0.175, state_loss : 0.047, gen_loss : 0.116, dom_loss : 0.002
time 355.7 min, [8/15] [1900/3437] mean_loss : 0.203, state_loss : 0.020, gen_loss : 0.193, dom_loss : 0.001
time 357.1 min, [8/15] [2000/3437] mean_loss : 0.178, state_loss : 0.041, gen_loss : 0.033, dom_loss : 0.016
time 358.5 min, [8/15] [2100/3437] mean_loss : 0.180, state_loss : 0.048, gen_loss : 0.293, dom_loss : 0.012
time 359.8 min, [8/15] [2200/3437] mean_loss : 0.175, state_loss : 0.035, gen_loss : 0.076, dom_loss : 0.146
time 361.2 min, [8/15] [2300/3437] mean_loss : 0.165, state_loss : 0.011, gen_loss : 0.224, dom_loss : 0.003
time 362.6 min, [8/15] [2400/3437] mean_loss : 0.191, state_loss : 0.013, gen_loss : 0.285, dom_loss : 0.233
time 364.0 min, [8/15] [2500/3437] mean_loss : 0.180, state_loss : 0.039, gen_loss : 0.040, dom_loss : 0.374
time 365.3 min, [8/15] [2600/3437] mean_loss : 0.199, state_loss : 0.026, gen_loss : 0.154, dom_loss : 0.005
time 366.7 min, [8/15] [2700/3437] mean_loss : 0.161, state_loss : 0.009, gen_loss : 0.018, dom_loss : 0.003
time 368.1 min, [8/15] [2800/3437] mean_loss : 0.173, state_loss : 0.015, gen_loss : 0.226, dom_loss : 0.069
time 369.5 min, [8/15] [2900/3437] mean_loss : 0.189, state_loss : 0.033, gen_loss : 0.014, dom_loss : 0.007
time 370.9 min, [8/15] [3000/3437] mean_loss : 0.172, state_loss : 0.023, gen_loss : 0.013, dom_loss : 0.004
time 372.3 min, [8/15] [3100/3437] mean_loss : 0.160, state_loss : 0.043, gen_loss : 0.015, dom_loss : 0.300
time 373.6 min, [8/15] [3200/3437] mean_loss : 0.170, state_loss : 0.036, gen_loss : 0.307, dom_loss : 0.008
time 375.0 min, [8/15] [3300/3437] mean_loss : 0.180, state_loss : 0.044, gen_loss : 0.002, dom_loss : 0.002
time 376.4 min, [8/15] [3400/3437] mean_loss : 0.191, state_loss : 0.030, gen_loss : 0.180, dom_loss : 0.067
999, 2.6min
1999, 5.1min
2999, 7.7min
3999, 10.3min
4999, 12.8min
5999, 15.4min
6999, 18.0min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 8 joint accuracy :  0.5442952109618776
Epoch 8 slot turn accuracy :  0.9746122190566211
Epoch 8 slot turn F1:  0.9234458323345126
Epoch 8 op accuracy :  0.975276986388056
Epoch 8 op F1 :  {'delete': 0.013562858633281168, 'update': 0.8265585625068478, 'dontcare': 0.2760942760942761, 'carryover': 0.987076952277014}
Epoch 8 op hit count :  {'delete': 13, 'update': 7544, 'dontcare': 82, 'carryover': 208024}
Epoch 8 op all count :  {'delete': 1901, 'update': 10033, 'dontcare': 423, 'carryover': 208773}
Final Joint Accuracy :  0.372
Final slot turn F1 :  0.9095484290938874
Latency Per Prediction : 141.769678 ms
-----------------------------

hotel 0.48031780426146625 0.9737931864692566
train 0.8078938176737688 0.9924321806962447
restaurant 0.6525985350540635 0.9849087315428526
attraction 0.7010438413361169 0.9889770354906114
taxi 0.5081240768094535 0.9758739537173785
### Epoch 8 Score :  {'epoch': 8, 'joint_acc': 0.5442952109618776, 'slot_acc': 0.9746122190566211, 'slot_f1': 0.9234458323345126, 'op_acc': 0.975276986388056, 'op_f1': {'delete': 0.013562858633281168, 'update': 0.8265585625068478, 'dontcare': 0.2760942760942761, 'carryover': 0.987076952277014}, 'final_slot_f1': 0.9095484290938874}
### Best Joint Acc: 0.5442952109618776 ###


999, 2.5min
1999, 5.0min
2999, 7.6min
3999, 10.1min
4999, 12.7min
5999, 15.2min
6999, 17.8min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 8 joint accuracy :  0.5314875135722041
Epoch 8 slot turn accuracy :  0.9729822656532302
Epoch 8 slot turn F1:  0.9172857898236395
Epoch 8 op accuracy :  0.9734889612739321
Epoch 8 op F1 :  {'delete': 0.020311442112389978, 'update': 0.7948608593666704, 'dontcare': 0.28883495145631066, 'carryover': 0.9861313331164003}
Epoch 8 op hit count :  {'delete': 15, 'update': 7455, 'dontcare': 119, 'carryover': 207591}
Epoch 8 op all count :  {'delete': 1454, 'update': 10711, 'dontcare': 633, 'carryover': 208242}
Final Joint Accuracy :  0.36036036036036034
Final slot turn F1 :  0.9072235009850378
Latency Per Prediction : 139.772210 ms
-----------------------------

hotel 0.47874806800618236 0.9720118495620939
train 0.7090539165818922 0.9866847518933051
restaurant 0.664469118667592 0.9860860513532357
attraction 0.6929716399506781 0.9883271681052269
taxi 0.5482866043613707 0.9781412253374846
### Epoch 8 Test Score :  {'epoch': 8, 'joint_acc': 0.5314875135722041, 'slot_acc': 0.9729822656532302, 'slot_f1': 0.9172857898236395, 'op_acc': 0.9734889612739321, 'op_f1': {'delete': 0.020311442112389978, 'update': 0.7948608593666704, 'dontcare': 0.28883495145631066, 'carryover': 0.9861313331164003}, 'final_slot_f1': 0.9072235009850378}

time 414.6 min, [9/15] [0/3437] mean_loss : 0.142, state_loss : 0.043, gen_loss : 0.089, dom_loss : 0.009
time 416.0 min, [9/15] [100/3437] mean_loss : 0.164, state_loss : 0.031, gen_loss : 0.061, dom_loss : 0.021
time 417.3 min, [9/15] [200/3437] mean_loss : 0.154, state_loss : 0.026, gen_loss : 0.025, dom_loss : 0.001
time 418.7 min, [9/15] [300/3437] mean_loss : 0.146, state_loss : 0.017, gen_loss : 0.016, dom_loss : 0.005
time 420.1 min, [9/15] [400/3437] mean_loss : 0.138, state_loss : 0.037, gen_loss : 0.004, dom_loss : 0.003
time 421.5 min, [9/15] [500/3437] mean_loss : 0.145, state_loss : 0.020, gen_loss : 0.080, dom_loss : 0.009
time 422.9 min, [9/15] [600/3437] mean_loss : 0.170, state_loss : 0.063, gen_loss : 0.354, dom_loss : 0.025
time 424.3 min, [9/15] [700/3437] mean_loss : 0.157, state_loss : 0.022, gen_loss : 0.004, dom_loss : 0.016
time 425.6 min, [9/15] [800/3437] mean_loss : 0.150, state_loss : 0.013, gen_loss : 0.236, dom_loss : 0.005
time 427.0 min, [9/15] [900/3437] mean_loss : 0.142, state_loss : 0.014, gen_loss : 0.018, dom_loss : 0.001
time 428.4 min, [9/15] [1000/3437] mean_loss : 0.150, state_loss : 0.011, gen_loss : 0.049, dom_loss : 0.217
time 429.8 min, [9/15] [1100/3437] mean_loss : 0.155, state_loss : 0.018, gen_loss : 0.094, dom_loss : 0.091
time 431.2 min, [9/15] [1200/3437] mean_loss : 0.141, state_loss : 0.025, gen_loss : 0.029, dom_loss : 0.008
time 432.6 min, [9/15] [1300/3437] mean_loss : 0.143, state_loss : 0.033, gen_loss : 0.069, dom_loss : 0.002
time 433.9 min, [9/15] [1400/3437] mean_loss : 0.180, state_loss : 0.029, gen_loss : 0.032, dom_loss : 0.025
time 435.3 min, [9/15] [1500/3437] mean_loss : 0.149, state_loss : 0.026, gen_loss : 0.260, dom_loss : 0.002
time 436.7 min, [9/15] [1600/3437] mean_loss : 0.156, state_loss : 0.022, gen_loss : 0.015, dom_loss : 0.002
time 438.1 min, [9/15] [1700/3437] mean_loss : 0.156, state_loss : 0.033, gen_loss : 0.162, dom_loss : 0.002
time 439.5 min, [9/15] [1800/3437] mean_loss : 0.141, state_loss : 0.051, gen_loss : 0.232, dom_loss : 0.010
time 440.8 min, [9/15] [1900/3437] mean_loss : 0.151, state_loss : 0.042, gen_loss : 0.377, dom_loss : 0.002
time 442.2 min, [9/15] [2000/3437] mean_loss : 0.168, state_loss : 0.017, gen_loss : 0.128, dom_loss : 0.005
time 443.6 min, [9/15] [2100/3437] mean_loss : 0.161, state_loss : 0.026, gen_loss : 0.097, dom_loss : 0.040
time 445.0 min, [9/15] [2200/3437] mean_loss : 0.177, state_loss : 0.037, gen_loss : 0.055, dom_loss : 0.002
time 446.4 min, [9/15] [2300/3437] mean_loss : 0.152, state_loss : 0.034, gen_loss : 0.176, dom_loss : 0.002
time 447.8 min, [9/15] [2400/3437] mean_loss : 0.151, state_loss : 0.029, gen_loss : 0.007, dom_loss : 0.008
time 449.1 min, [9/15] [2500/3437] mean_loss : 0.148, state_loss : 0.026, gen_loss : 0.117, dom_loss : 0.010
time 450.5 min, [9/15] [2600/3437] mean_loss : 0.148, state_loss : 0.024, gen_loss : 0.094, dom_loss : 0.001
time 451.9 min, [9/15] [2700/3437] mean_loss : 0.174, state_loss : 0.019, gen_loss : 0.036, dom_loss : 0.194
time 453.3 min, [9/15] [2800/3437] mean_loss : 0.170, state_loss : 0.027, gen_loss : 0.064, dom_loss : 0.013
time 454.6 min, [9/15] [2900/3437] mean_loss : 0.133, state_loss : 0.033, gen_loss : 0.045, dom_loss : 0.022
time 456.0 min, [9/15] [3000/3437] mean_loss : 0.153, state_loss : 0.038, gen_loss : 0.085, dom_loss : 0.004
time 457.4 min, [9/15] [3100/3437] mean_loss : 0.152, state_loss : 0.025, gen_loss : 0.070, dom_loss : 0.017
time 458.8 min, [9/15] [3200/3437] mean_loss : 0.141, state_loss : 0.022, gen_loss : 0.008, dom_loss : 0.004
time 460.2 min, [9/15] [3300/3437] mean_loss : 0.144, state_loss : 0.038, gen_loss : 0.045, dom_loss : 0.014
time 461.5 min, [9/15] [3400/3437] mean_loss : 0.169, state_loss : 0.017, gen_loss : 0.069, dom_loss : 0.082
999, 2.6min
1999, 5.2min
2999, 7.7min
3999, 10.3min
4999, 12.9min
5999, 15.4min
6999, 18.0min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 9 joint accuracy :  0.5512142178808845
Epoch 9 slot turn accuracy :  0.9751458418124651
Epoch 9 slot turn F1:  0.9249091939466152
Epoch 9 op accuracy :  0.9758739203183218
Epoch 9 op F1 :  {'delete': 0.020078081427774678, 'update': 0.8261416461580531, 'dontcare': 0.28960817717206133, 'carryover': 0.9873883703554358}
Epoch 9 op hit count :  {'delete': 18, 'update': 7553, 'dontcare': 85, 'carryover': 208139}
Epoch 9 op all count :  {'delete': 1764, 'update': 10086, 'dontcare': 416, 'carryover': 208864}
Final Joint Accuracy :  0.384
Final slot turn F1 :  0.9123409473571792
Latency Per Prediction : 142.115007 ms
-----------------------------

hotel 0.49512459371614304 0.974358974358987
train 0.8162766329025498 0.9926417510769642
restaurant 0.6396930589466341 0.9848622253226454
attraction 0.7052192066805846 0.9894224077940215
taxi 0.5420974889217134 0.9774987690792689
### Epoch 9 Score :  {'epoch': 9, 'joint_acc': 0.5512142178808845, 'slot_acc': 0.9751458418124651, 'slot_f1': 0.9249091939466152, 'op_acc': 0.9758739203183218, 'op_f1': {'delete': 0.020078081427774678, 'update': 0.8261416461580531, 'dontcare': 0.28960817717206133, 'carryover': 0.9873883703554358}, 'final_slot_f1': 0.9123409473571792}
### Best Joint Acc: 0.5512142178808845 ###


999, 2.5min
1999, 5.0min
2999, 7.6min
3999, 10.1min
4999, 12.6min
5999, 15.2min
6999, 17.7min
------------------------------
op_code: 4, is_gt_op: False, is_gt_p_state: False, is_gt_gen: False
Epoch 9 joint accuracy :  0.5386807817589576
Epoch 9 slot turn accuracy :  0.9738056460368695
Epoch 9 slot turn F1:  0.9200216097022256
Epoch 9 op accuracy :  0.974402823018411
Epoch 9 op F1 :  {'delete': 0.03671071953010279, 'update': 0.7978870984953579, 'dontcare': 0.28815628815628813, 'carryover': 0.9866249403429125}
Epoch 9 op hit count :  {'delete': 25, 'update': 7477, 'dontcare': 118, 'carryover': 207762}
Epoch 9 op all count :  {'delete': 1312, 'update': 10718, 'dontcare': 638, 'carryover': 208372}
Final Joint Accuracy :  0.36936936936936937
Final slot turn F1 :  0.9102389293046727
Latency Per Prediction : 139.367744 ms
-----------------------------

hotel 0.49420401854714063 0.9734415249871318
train 0.7277043065445914 0.9875664066915416
restaurant 0.6603053435114504 0.9857622021744248
attraction 0.6905055487053021 0.988560076722846
taxi 0.5514018691588785 0.9780893042575252
### Epoch 9 Test Score :  {'epoch': 9, 'joint_acc': 0.5386807817589576, 'slot_acc': 0.9738056460368695, 'slot_f1': 0.9200216097022256, 'op_acc': 0.974402823018411, 'op_f1': {'delete': 0.03671071953010279, 'update': 0.7978870984953579, 'dontcare': 0.28815628815628813, 'carryover': 0.9866249403429125}, 'final_slot_f1': 0.9102389293046727}

time 499.8 min, [10/15] [0/3437] mean_loss : 0.104, state_loss : 0.005, gen_loss : 0.057, dom_loss : 0.042
time 501.1 min, [10/15] [100/3437] mean_loss : 0.138, state_loss : 0.033, gen_loss : 0.199, dom_loss : 0.002
time 502.5 min, [10/15] [200/3437] mean_loss : 0.141, state_loss : 0.007, gen_loss : 0.098, dom_loss : 0.013
time 503.9 min, [10/15] [300/3437] mean_loss : 0.125, state_loss : 0.023, gen_loss : 0.054, dom_loss : 0.034
time 505.3 min, [10/15] [400/3437] mean_loss : 0.111, state_loss : 0.052, gen_loss : 0.066, dom_loss : 0.003
time 506.7 min, [10/15] [500/3437] mean_loss : 0.147, state_loss : 0.028, gen_loss : 0.066, dom_loss : 0.043
time 508.0 min, [10/15] [600/3437] mean_loss : 0.137, state_loss : 0.034, gen_loss : 0.103, dom_loss : 0.002
time 509.4 min, [10/15] [700/3437] mean_loss : 0.130, state_loss : 0.029, gen_loss : 0.053, dom_loss : 0.030
time 510.8 min, [10/15] [800/3437] mean_loss : 0.145, state_loss : 0.035, gen_loss : 0.133, dom_loss : 0.002
time 512.2 min, [10/15] [900/3437] mean_loss : 0.135, state_loss : 0.022, gen_loss : 0.024, dom_loss : 0.008
time 513.6 min, [10/15] [1000/3437] mean_loss : 0.142, state_loss : 0.022, gen_loss : 0.105, dom_loss : 0.001
time 515.0 min, [10/15] [1100/3437] mean_loss : 0.156, state_loss : 0.028, gen_loss : 0.094, dom_loss : 0.019
time 516.3 min, [10/15] [1200/3437] mean_loss : 0.144, state_loss : 0.028, gen_loss : 0.081, dom_loss : 0.048
time 517.7 min, [10/15] [1300/3437] mean_loss : 0.139, state_loss : 0.041, gen_loss : 0.024, dom_loss : 0.075
time 519.1 min, [10/15] [1400/3437] mean_loss : 0.140, state_loss : 0.018, gen_loss : 0.119, dom_loss : 0.001
time 520.5 min, [10/15] [1500/3437] mean_loss : 0.128, state_loss : 0.025, gen_loss : 0.087, dom_loss : 0.005
time 521.8 min, [10/15] [1600/3437] mean_loss : 0.138, state_loss : 0.009, gen_loss : 0.046, dom_loss : 0.001
time 523.2 min, [10/15] [1700/3437] mean_loss : 0.137, state_loss : 0.021, gen_loss : 0.035, dom_loss : 0.005
time 524.6 min, [10/15] [1800/3437] mean_loss : 0.139, state_loss : 0.023, gen_loss : 0.077, dom_loss : 0.004
time 526.0 min, [10/15] [1900/3437] mean_loss : 0.140, state_loss : 0.025, gen_loss : 0.216, dom_loss : 0.002
time 527.4 min, [10/15] [2000/3437] mean_loss : 0.142, state_loss : 0.021, gen_loss : 0.034, dom_loss : 0.002
time 528.8 min, [10/15] [2100/3437] mean_loss : 0.138, state_loss : 0.013, gen_loss : 0.149, dom_loss : 0.001
time 530.1 min, [10/15] [2200/3437] mean_loss : 0.155, state_loss : 0.053, gen_loss : 0.346, dom_loss : 0.169
time 531.5 min, [10/15] [2300/3437] mean_loss : 0.148, state_loss : 0.012, gen_loss : 0.026, dom_loss : 0.001
time 532.9 min, [10/15] [2400/3437] mean_loss : 0.152, state_loss : 0.069, gen_loss : 0.111, dom_loss : 0.003
time 534.3 min, [10/15] [2500/3437] mean_loss : 0.152, state_loss : 0.025, gen_loss : 0.028, dom_loss : 0.087
time 535.7 min, [10/15] [2600/3437] mean_loss : 0.143, state_loss : 0.030, gen_loss : 0.057, dom_loss : 0.001
